reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Italy,2010,Import,Food Products,Micro Import (US$ Thousand),14304918.12,2.9374
Italy,2010,Import,Footwear,Micro Import (US$ Thousand),6341310.773,1.3022
Italy,2010,Import,Fuels,Micro Import (US$ Thousand),89835463.14,18.4473
Italy,2010,Import,Hides and Skins,Micro Import (US$ Thousand),6322023.281,1.2982
Italy,2010,Import,Mach and Elec,Micro Import (US$ Thousand),87387192.66,17.9446
Italy,2010,Import,Metals,Micro Import (US$ Thousand),43962213.16,9.0274
Italy,2010,Import,Minerals,Micro Import (US$ Thousand),3811305.739,0.7826
Italy,2010,Import,Miscellaneous,Micro Import (US$ Thousand),26990900.88,5.5425
Italy,2010,Import,Plastic or Rubber,Micro Import (US$ Thousand),23687636.72,4.8641
Italy,2010,Import,Stone and Glass,Micro Import (US$ Thousand),13390165.06,2.7496
Italy,2010,Import,Textiles and Clothing,Micro Import (US$ Thousand),25344832.28,5.2044
Italy,2010,Import,Transportation,Micro Import (US$ Thousand),48111207.83,9.8794
Italy,2010,Import,Vegetable,Micro Import (US$ Thousand),15100310.06,3.1008
Italy,2010,Import,Wood,Micro Import (US$ Thousand),14746726.38,3.0282
Italy,2011,Export,  All Products,Export (US$ Thousand),523256296.2,100
Italy,2011,Export, Capital goods,Macro Export (US$ Thousand),168389543.1,32.1811
Italy,2011,Export, Consumer goods,Macro Export (US$ Thousand),210335493.9,40.1974
Italy,2011,Export, Intermediate goods,Macro Export (US$ Thousand),118368086.2,22.6214
Italy,2011,Export, Raw materials,Macro Export (US$ Thousand),15235550.94,2.9117
Italy,2011,Export,Other,Macro Export (US$ Thousand),10927622.1,2.0884
Italy,2011,Export,Animal,Micro Export (US$ Thousand),6275593.468,1.1993
Italy,2011,Export,Chemicals,Micro Export (US$ Thousand),44653945.26,8.5339
Italy,2011,Export,Food Products,Micro Export (US$ Thousand),22774809.89,4.3525
Italy,2011,Export,Footwear,Micro Export (US$ Thousand),12046727.12,2.3023
Italy,2011,Export,Fuels,Micro Export (US$ Thousand),24912438.39,4.761
Italy,2011,Export,Hides and Skins,Micro Export (US$ Thousand),12638537.94,2.4154
Italy,2011,Export,Mach and Elec,Micro Export (US$ Thousand),135995965.2,25.9903
Italy,2011,Export,Metals,Micro Export (US$ Thousand),55597476.54,10.6253
Italy,2011,Export,Minerals,Micro Export (US$ Thousand),1417631.997,0.2709
Italy,2011,Export,Miscellaneous,Micro Export (US$ Thousand),42138830.75,8.0532
Italy,2011,Export,Plastic or Rubber,Micro Export (US$ Thousand),26836509.96,5.1288
Italy,2011,Export,Stone and Glass,Micro Export (US$ Thousand),28139462.96,5.3778
Italy,2011,Export,Textiles and Clothing,Micro Export (US$ Thousand),36364577.63,6.9497
Italy,2011,Export,Transportation,Micro Export (US$ Thousand),48677689.42,9.3028
Italy,2011,Export,Vegetable,Micro Export (US$ Thousand),12420577.98,2.3737
Italy,2011,Export,Wood,Micro Export (US$ Thousand),12365521.71,2.3632
Italy,2011,Import,  All Products,Import (US$ Thousand),558831981.5,100
Italy,2011,Import, Capital goods,Macro Import (US$ Thousand),108081395.6,19.3406
Italy,2011,Import, Consumer goods,Macro Import (US$ Thousand),190626285.5,34.1116
Italy,2011,Import, Intermediate goods,Macro Import (US$ Thousand),148923333.5,26.649
Italy,2011,Import, Raw materials,Macro Import (US$ Thousand),104329542.3,18.6692
Italy,2011,Import,Other,Macro Import (US$ Thousand),6871424.653,1.2296
Italy,2011,Import,Animal,Micro Import (US$ Thousand),18697036.53,3.3457
