reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Canada,2009,Import, Consumer goods,Macro Import (US$ Thousand),116537524.8,36.2788
Canada,2009,Import, Intermediate goods,Macro Import (US$ Thousand),55541017.58,17.2902
Canada,2009,Import, Raw materials,Macro Import (US$ Thousand),36236647.3,11.2807
Canada,2009,Import,Other,Macro Import (US$ Thousand),5326514.969,1.6582
Canada,2009,Import,Animal,Micro Import (US$ Thousand),3635730.134,1.1318
Canada,2009,Import,Chemicals,Micro Import (US$ Thousand),31381318.96,9.7692
Canada,2009,Import,Food Products,Micro Import (US$ Thousand),13263587.51,4.129
Canada,2009,Import,Footwear,Micro Import (US$ Thousand),2059384.014,0.6411
Canada,2009,Import,Fuels,Micro Import (US$ Thousand),30222171.57,9.4083
Canada,2009,Import,Hides and Skins,Micro Import (US$ Thousand),1268211.126,0.3948
Canada,2009,Import,Mach and Elec,Micro Import (US$ Thousand),80200596.23,24.9669
Canada,2009,Import,Metals,Micro Import (US$ Thousand),20104348.39,6.2586
Canada,2009,Import,Minerals,Micro Import (US$ Thousand),2382015.395,0.7415
Canada,2009,Import,Miscellaneous,Micro Import (US$ Thousand),27211428.84,8.4711
Canada,2009,Import,Plastic or Rubber,Micro Import (US$ Thousand),15517437.71,4.8307
Canada,2009,Import,Stone and Glass,Micro Import (US$ Thousand),12235237.54,3.8089
Canada,2009,Import,Textiles and Clothing,Micro Import (US$ Thousand),10575198.19,3.2921
Canada,2009,Import,Transportation,Micro Import (US$ Thousand),50606857.04,15.7542
Canada,2009,Import,Vegetable,Micro Import (US$ Thousand),9362947.798,2.9147
Canada,2009,Import,Wood,Micro Import (US$ Thousand),11201097.28,3.487
Canada,2010,Export,  All Products,Export (US$ Thousand),386579899.7,100
Canada,2010,Export, Capital goods,Macro Export (US$ Thousand),65441160.65,16.9282
Canada,2010,Export, Consumer goods,Macro Export (US$ Thousand),112050354.2,28.985
Canada,2010,Export, Intermediate goods,Macro Export (US$ Thousand),103530731.7,26.7812
Canada,2010,Export, Raw materials,Macro Export (US$ Thousand),93623148.52,24.2183
Canada,2010,Export,Other,Macro Export (US$ Thousand),11934504.61,3.0873
Canada,2010,Export,Animal,Micro Export (US$ Thousand),9798883.255,2.5348
Canada,2010,Export,Chemicals,Micro Export (US$ Thousand),26090941.97,6.7492
Canada,2010,Export,Food Products,Micro Export (US$ Thousand),9523707.138,2.4636
Canada,2010,Export,Footwear,Micro Export (US$ Thousand),329823.166,0.0853
Canada,2010,Export,Fuels,Micro Export (US$ Thousand),92136369.56,23.8337
Canada,2010,Export,Hides and Skins,Micro Export (US$ Thousand),924194.912,0.2391
Canada,2010,Export,Mach and Elec,Micro Export (US$ Thousand),42574784.45,11.0132
Canada,2010,Export,Metals,Micro Export (US$ Thousand),32596500.04,8.432
Canada,2010,Export,Minerals,Micro Export (US$ Thousand),7355628.584,1.9027
Canada,2010,Export,Miscellaneous,Micro Export (US$ Thousand),23461281.85,6.0689
Canada,2010,Export,Plastic or Rubber,Micro Export (US$ Thousand),14250988.59,3.6864
Canada,2010,Export,Stone and Glass,Micro Export (US$ Thousand),20337124.42,5.2608
Canada,2010,Export,Textiles and Clothing,Micro Export (US$ Thousand),3024217.317,0.7823
Canada,2010,Export,Transportation,Micro Export (US$ Thousand),59178182.06,15.3081
Canada,2010,Export,Vegetable,Micro Export (US$ Thousand),18740150.36,4.8477
Canada,2010,Export,Wood,Micro Export (US$ Thousand),26257122.04,6.7922
Canada,2010,Import,  All Products,Import (US$ Thousand),392108702.5,100
Canada,2010,Import, Capital goods,Macro Import (US$ Thousand),133041872.8,33.9298
