reporter_name,_year,trade_flow,product_group,_indicator,total_dollars,total_perc
Japan,2012,Export,Textiles and Clothing,Micro Export (US$ Thousand),9562881.648,1.1974
Japan,2012,Export,Transportation,Micro Export (US$ Thousand),189881057.5,23.7761
Japan,2012,Export,Vegetable,Micro Export (US$ Thousand),781012.489,0.0978
Japan,2012,Export,Wood,Micro Export (US$ Thousand),5030694.708,0.6299
Japan,2012,Import,  All Products,Import (US$ Thousand),886031094.5,100
Japan,2012,Import, Capital goods,Macro Import (US$ Thousand),176844438.1,19.9592
Japan,2012,Import, Consumer goods,Macro Import (US$ Thousand),304750983.1,34.3951
Japan,2012,Import, Intermediate goods,Macro Import (US$ Thousand),116483085.3,13.1466
Japan,2012,Import, Raw materials,Macro Import (US$ Thousand),275751539.8,31.1221
Japan,2012,Import,Other,Macro Import (US$ Thousand),12201048.21,1.377
Japan,2012,Import,Animal,Micro Import (US$ Thousand),26569482.95,2.9987
Japan,2012,Import,Chemicals,Micro Import (US$ Thousand),64029052.96,7.2265
Japan,2012,Import,Food Products,Micro Import (US$ Thousand),29384012.24,3.3164
Japan,2012,Import,Footwear,Micro Import (US$ Thousand),7062490.478,0.7971
Japan,2012,Import,Fuels,Micro Import (US$ Thousand),302532030.6,34.1446
Japan,2012,Import,Hides and Skins,Micro Import (US$ Thousand),6852887.285,0.7734
Japan,2012,Import,Mach and Elec,Micro Import (US$ Thousand),160301675.5,18.0921
Japan,2012,Import,Metals,Micro Import (US$ Thousand),35188715.74,3.9715
Japan,2012,Import,Minerals,Micro Import (US$ Thousand),37501347.42,4.2325
Japan,2012,Import,Miscellaneous,Micro Import (US$ Thousand),60372825.62,6.8138
Japan,2012,Import,Plastic or Rubber,Micro Import (US$ Thousand),22222742.34,2.5081
Japan,2012,Import,Stone and Glass,Micro Import (US$ Thousand),17255448.55,1.9475
Japan,2012,Import,Textiles and Clothing,Micro Import (US$ Thousand),41523580.13,4.6865
Japan,2012,Import,Transportation,Micro Import (US$ Thousand),29325614.64,3.3098
Japan,2012,Import,Vegetable,Micro Import (US$ Thousand),26450378.43,2.9853
Japan,2012,Import,Wood,Micro Import (US$ Thousand),19458809.61,2.1962
Japan,2013,Export,  All Products,Export (US$ Thousand),715097244.3,100
Japan,2013,Export, Capital goods,Macro Export (US$ Thousand),336668291.6,47.0801
Japan,2013,Export, Consumer goods,Macro Export (US$ Thousand),173675606.8,24.287
Japan,2013,Export, Intermediate goods,Macro Export (US$ Thousand),158303934.7,22.1374
Japan,2013,Export, Raw materials,Macro Export (US$ Thousand),10658014.36,1.4904
Japan,2013,Export,Other,Macro Export (US$ Thousand),35791396.83,5.0051
Japan,2013,Export,Animal,Micro Export (US$ Thousand),1521909.972,0.2128
Japan,2013,Export,Chemicals,Micro Export (US$ Thousand),57513553.57,8.0428
Japan,2013,Export,Food Products,Micro Export (US$ Thousand),2653819.314,0.3711
Japan,2013,Export,Footwear,Micro Export (US$ Thousand),176467.083,0.0247
Japan,2013,Export,Fuels,Micro Export (US$ Thousand),16682632.47,2.3329
Japan,2013,Export,Hides and Skins,Micro Export (US$ Thousand),319292.118,0.0447
Japan,2013,Export,Mach and Elec,Micro Export (US$ Thousand),236470053.2,33.0682
Japan,2013,Export,Metals,Micro Export (US$ Thousand),67154264.12,9.3909
Japan,2013,Export,Minerals,Micro Export (US$ Thousand),850806.778,0.119
Japan,2013,Export,Miscellaneous,Micro Export (US$ Thousand),89954146.77,12.5793
Japan,2013,Export,Plastic or Rubber,Micro Export (US$ Thousand),39190240.77,5.4804
Japan,2013,Export,Stone and Glass,Micro Export (US$ Thousand),19191691.27,2.6838
Japan,2013,Export,Textiles and Clothing,Micro Export (US$ Thousand),8569693.246,1.1984
Japan,2013,Export,Transportation,Micro Export (US$ Thousand),169089692.8,23.6457
Japan,2013,Export,Vegetable,Micro Export (US$ Thousand),800486.708,0.1119
Japan,2013,Export,Wood,Micro Export (US$ Thousand),4958494.048,0.6934
Japan,2013,Import,  All Products,Import (US$ Thousand),833166060.7,100
Japan,2013,Import, Capital goods,Macro Import (US$ Thousand),174994624.1,21.0036
Japan,2013,Import, Consumer goods,Macro Import (US$ Thousand),287224286.8,34.4738
Japan,2013,Import, Intermediate goods,Macro Import (US$ Thousand),106175691.1,12.7436
Japan,2013,Import, Raw materials,Macro Import (US$ Thousand),254286890.2,30.5206
Japan,2013,Import,Other,Macro Import (US$ Thousand),10484568.5,1.2584
Japan,2013,Import,Animal,Micro Import (US$ Thousand),23137846.07,2.7771
Japan,2013,Import,Chemicals,Micro Import (US$ Thousand),56694850.45,6.8047
Japan,2013,Import,Food Products,Micro Import (US$ Thousand),26455067.02,3.1752
Japan,2013,Import,Footwear,Micro Import (US$ Thousand),7064195.869,0.8479
Japan,2013,Import,Fuels,Micro Import (US$ Thousand),281585331.5,33.797
Japan,2013,Import,Hides and Skins,Micro Import (US$ Thousand),6361722.579,0.7636
Japan,2013,Import,Mach and Elec,Micro Import (US$ Thousand),157983002.7,18.9618
Japan,2013,Import,Metals,Micro Import (US$ Thousand),31653505.36,3.7992
Japan,2013,Import,Minerals,Micro Import (US$ Thousand),33982833.6,4.0788
Japan,2013,Import,Miscellaneous,Micro Import (US$ Thousand),55925867.74,6.7125
Japan,2013,Import,Plastic or Rubber,Micro Import (US$ Thousand),20592571.2,2.4716
Japan,2013,Import,Stone and Glass,Micro Import (US$ Thousand),17231941.62,2.0682
Japan,2013,Import,Textiles and Clothing,Micro Import (US$ Thousand),41021774.77,4.9236
Japan,2013,Import,Transportation,Micro Import (US$ Thousand),28978079.07,3.4781
Japan,2013,Import,Vegetable,Micro Import (US$ Thousand),25360762.84,3.0439
Japan,2013,Import,Wood,Micro Import (US$ Thousand),19136708.38,2.2969
Japan,2014,Export,  All Products,Export (US$ Thousand),690217466.3,100
Japan,2014,Export, Capital goods,Macro Export (US$ Thousand),325118433.6,47.1038
Japan,2014,Export, Consumer goods,Macro Export (US$ Thousand),167906167.6,24.3266
Japan,2014,Export, Intermediate goods,Macro Export (US$ Thousand),151910866.7,22.0091
Japan,2014,Export, Raw materials,Macro Export (US$ Thousand),9437642.029,1.3673
Japan,2014,Export,Other,Macro Export (US$ Thousand),35844356.38,5.1932
Japan,2014,Export,Animal,Micro Export (US$ Thousand),1499394.215,0.2172
Japan,2014,Export,Chemicals,Micro Export (US$ Thousand),54053609.94,7.8314
Japan,2014,Export,Food Products,Micro Export (US$ Thousand),2729261.053,0.3954
Japan,2014,Export,Footwear,Micro Export (US$ Thousand),179996.857,0.0261
Japan,2014,Export,Fuels,Micro Export (US$ Thousand),15824800.76,2.2927
Japan,2014,Export,Hides and Skins,Micro Export (US$ Thousand),296263.973,0.0429
Japan,2014,Export,Mach and Elec,Micro Export (US$ Thousand),229171680.2,33.2028
Japan,2014,Export,Metals,Micro Export (US$ Thousand),63984140.13,9.2701
Japan,2014,Export,Minerals,Micro Export (US$ Thousand),910204.075,0.1319
Japan,2014,Export,Miscellaneous,Micro Export (US$ Thousand),90326043.32,13.0866
Japan,2014,Export,Plastic or Rubber,Micro Export (US$ Thousand),37556063.43,5.4412
Japan,2014,Export,Stone and Glass,Micro Export (US$ Thousand),17778005.53,2.5757
Japan,2014,Export,Textiles and Clothing,Micro Export (US$ Thousand),8424917.601,1.2206
Japan,2014,Export,Transportation,Micro Export (US$ Thousand),161517982.5,23.401
Japan,2014,Export,Vegetable,Micro Export (US$ Thousand),826800.582,0.1198
Japan,2014,Export,Wood,Micro Export (US$ Thousand),5138302.141,0.7444
Japan,2014,Import,  All Products,Import (US$ Thousand),812184751.8,100
Japan,2014,Import, Capital goods,Macro Import (US$ Thousand),180845062.3,22.2665
Japan,2014,Import, Consumer goods,Macro Import (US$ Thousand),281589627.3,34.6706
Japan,2014,Import, Intermediate goods,Macro Import (US$ Thousand),107663861.4,13.2561
Japan,2014,Import, Raw materials,Macro Import (US$ Thousand),231625412.3,28.5188
